2017-06-14 14:09:26,796 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-14 14:09:26,800 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Theogorath\Documents\EXIA.CESI\A1\PROJETS\Projet 6 Java - UIML - POO\Workspace projet Java\BoulderDash\BoulderDash\main\src\test\resources
2017-06-14 14:11:13,919 [main] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: fr.exia:contract:0.0.1-SNAPSHOT @ C:\Users\Theogorath\Documents\EXIA.CESI\A1\PROJETS\Projet 6 Java - UIML - POO\Workspace projet Java\BoulderDash\BoulderDash\contract\pom.xml.
2017-06-14 14:12:28,574 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-14 14:12:28,578 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Theogorath\Documents\EXIA.CESI\A1\PROJETS\Projet 6 Java - UIML - POO\Workspace projet Java\BoulderDash\BoulderDash\contract\src\main\resources
2017-06-14 14:12:28,579 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-14 14:12:28,584 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Theogorath\Documents\EXIA.CESI\A1\PROJETS\Projet 6 Java - UIML - POO\Workspace projet Java\BoulderDash\BoulderDash\contract\src\test\resources
2017-06-14 14:12:28,609 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-14 14:12:28,616 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Theogorath\Documents\EXIA.CESI\A1\PROJETS\Projet 6 Java - UIML - POO\Workspace projet Java\BoulderDash\BoulderDash\controller\src\main\resources
2017-06-14 14:12:28,617 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-14 14:12:28,623 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Theogorath\Documents\EXIA.CESI\A1\PROJETS\Projet 6 Java - UIML - POO\Workspace projet Java\BoulderDash\BoulderDash\controller\src\test\resources
2017-06-14 14:12:28,641 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-14 14:12:28,649 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Theogorath\Documents\EXIA.CESI\A1\PROJETS\Projet 6 Java - UIML - POO\Workspace projet Java\BoulderDash\BoulderDash\model\src\main\resources
2017-06-14 14:12:28,650 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-14 14:12:28,654 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Theogorath\Documents\EXIA.CESI\A1\PROJETS\Projet 6 Java - UIML - POO\Workspace projet Java\BoulderDash\BoulderDash\model\src\test\resources
2017-06-14 14:12:28,674 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-14 14:12:28,680 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Theogorath\Documents\EXIA.CESI\A1\PROJETS\Projet 6 Java - UIML - POO\Workspace projet Java\BoulderDash\BoulderDash\view\src\main\resources
2017-06-14 14:12:28,681 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
